Time x y psi vx steer throttle
49.6600 -49.2584 24.8374 10.6157 9.6892 0.5120 -263.1766
49.6800 -49.3342 24.6590 10.6280 9.6747 0.4767 2069.0146
49.7000 -49.4074 24.4798 10.6406 9.6188 0.5478 -603.2273
49.7200 -49.4776 24.3007 10.6535 9.6331 0.1023 1425.1875
49.7400 -49.5464 24.1207 10.6659 9.6258 0.7473 3899.4729
49.7600 -49.6127 23.9399 10.6784 9.6416 0.2927 3123.2944
49.7800 -49.6765 23.7579 10.6913 9.6709 0.1114 2638.9353
49.8000 -49.7390 23.5748 10.7036 9.6730 0.8000 4750.5200
49.8200 -49.7990 23.3908 10.7161 9.6907 0.1003 1742.2949
49.8400 -49.8576 23.2060 10.7281 9.6893 -0.2536 1740.8553
49.8600 -49.9168 23.0213 10.7379 9.6240 0.7778 -1.0349
49.8800 -49.9730 22.8370 10.7480 9.5926 0.8000 2528.8713
49.9000 -50.0264 22.6526 10.7584 9.6397 0.2081 4880.4292
49.9200 -50.0777 22.4667 10.7690 9.6321 0.8000 4121.3286
49.9400 -50.1264 22.2802 10.7798 9.6152 0.1353 -536.8123
49.9600 -50.1730 22.0936 10.7904 9.6595 -0.0766 3862.6260
49.9800 -50.2200 21.9060 10.7993 9.6689 -0.0654 1183.1897
50.0000 -50.2669 21.7182 10.8067 9.6658 -0.3137 2012.7734
50.0200 -50.3145 21.5305 10.8120 9.6758 0.2701 2665.3833
50.0400 -50.3595 21.3420 10.8176 9.6792 -0.4405 3174.5454
50.0600 -50.4054 21.1536 10.8212 9.7200 -0.0485 3242.4443
50.0800 -50.4507 20.9642 10.8240 9.7494 0.0422 2464.9231
50.1000 -50.4944 20.7738 10.8266 9.7293 -0.5500 1982.0524
50.1200 -50.5389 20.5840 10.8273 9.6806 0.8000 1048.7483
50.1400 -50.5809 20.3948 10.8286 9.6566 -0.2512 -276.9432
50.1600 -50.6237 20.2061 10.8282 9.6683 0.1932 2049.0679
50.1800 -50.6643 20.0169 10.8285 9.6382 -0.2146 -1099.8610
50.2000 -50.7057 19.8284 10.8272 9.6603 0.5225 4664.0781
50.2200 -50.7452 19.6391 10.8267 9.6301 -0.4862 774.8346
50.2400 -50.7858 19.4507 10.8246 9.6832 -0.0833 4016.6626
50.2600 -50.8267 19.2612 10.8220 9.6638 0.3109 465.3357
50.2800 -50.8655 19.0718 10.8203 9.7229 -0.1468 4982.3433
50.3000 -50.9053 18.8813 10.8178 9.7504 -0.0966 2211.3433
50.3200 -50.9457 18.6905 10.8147 9.7057 0.6069 308.9518
50.3400 -50.9841 18.5002 10.8127 9.7276 0.1184 2203.5352
50.3600 -51.0212 18.3092 10.8117 9.7393 -0.0429 925.5640
50.3800 -51.0587 18.1180 10.8104 9.7172 -0.6458 2207.9937
50.4000 -51.0978 17.9276 10.8079 9.7195 -0.3805 2527.6680
50.4200 -51.1387 17.7375 10.8042 9.6743 0.3311 -1343.7065
50.4400 -51.1777 17.5480 10.8017 9.7232 0.0493 3796.6157
50.4600 -51.2162 17.3574 10.8000 9.7828 0.0389 4558.0479
50.4800 -51.2544 17.1655 10.7988 9.7582 -0.1766 -905.7570
50.5000 -51.2940 16.9744 10.7967 9.7462 0.4214 1740.3613
50.5200 -51.3319 16.7832 10.7959 9.7229 0.5428 1602.9746
50.5400 -51.3682 16.5921 10.7965 9.7403 0.7392 5327.6719
50.5600 -51.4031 16.4004 10.7983 9.7706 0.0712 2378.4282
50.5800 -51.4377 16.2081 10.8005 9.7630 -0.2001 616.6697
50.6000 -51.4739 16.0162 10.8016 9.7937 0.4269 4814.5288
50.6200 -51.5087 15.8234 10.8038 9.7900 0.3585 1954.9553
50.6400 -51.5417 15.6303 10.8073 9.7950 0.5055 3378.6453
50.6600 -51.5730 15.4369 10.8119 9.7343 0.3542 -2437.2402
50.6800 -51.6023 15.2443 10.8177 9.6989 0.3755 -407.0565
50.7000 -51.6297 15.0521 10.8245 9.7366 -0.0953 3152.8115
50.7200 -51.6583 14.8595 10.8302 9.7458 0.2375 1889.0509
50.7400 -51.6853 14.6664 10.8367 9.7123 -0.4990 488.3345
50.7600 -51.7137 14.4742 10.8416 9.6714 0.5254 165.6257
50.7800 -51.7398 14.2825 10.8476 9.6616 -0.0199 -755.6414
50.8000 -51.7664 14.0911 10.8526 9.6330 -0.8000 2433.8130
50.8200 -51.7943 13.9005 10.8561 9.6814 -0.0653 3853.0967
50.8400 -51.8228 13.7089 10.8586 9.7151 0.0662 2706.0420
50.8600 -51.8505 13.5166 10.8613 9.7157 -0.2512 1622.8314
50.8800 -51.8795 13.3245 10.8625 9.7314 -0.0331 1227.9210
50.9000 -51.9085 13.1320 10.8632 9.7631 -0.0493 2470.7053
50.9200 -51.9378 12.9389 10.8634 9.7421 -0.3441 623.2264
50.9400 -51.9685 12.7464 10.8620 9.7486 -0.2025 1537.4829
50.9600 -52.0004 12.5540 10.8595 9.8080 0.1366 5122.2588
50.9800 -52.0310 12.3602 10.8579 9.7839 -0.7340 2465.0557
51.0000 -52.0630 12.1671 10.8549 9.7695 -0.3121 813.7782
51.0200 -52.0967 11.9745 10.8507 9.8229 0.0518 4117.0205
51.0400 -52.1294 11.7807 10.8472 9.8069 0.0201 -1210.1956
51.0600 -52.1615 11.5872 10.8443 9.8517 -0.1853 4238.5088
51.0800 -52.1950 11.3930 10.8405 9.8503 0.0356 -48.2216
51.1000 -52.2278 11.1987 10.8375 9.8682 0.0533 1497.6051
51.1200 -52.2600 11.0040 10.8352 9.8767 0.0024 628.0305
51.1400 -52.2920 10.8091 10.8333 9.8415 0.7834 1925.4480
51.1600 -52.3224 10.6146 10.8327 9.8403 -0.1544 707.1339
51.1800 -52.3542 10.4204 10.8313 9.7601 0.8000 -1350.0347
51.2000 -52.3843 10.2275 10.8313 9.7396 -0.4561 1326.3313
51.2200 -52.4161 10.0353 10.8301 9.7560 -0.2003 2357.0056
51.2400 -52.4496 9.8431 10.8279 9.7235 -0.3078 -493.4674
51.2600 -52.4848 9.6518 10.8247 9.7328 -0.2668 2262.9365
51.2800 -52.5217 9.4607 10.8203 9.7272 -0.2820 1224.6660
51.3000 -52.5604 9.2700 10.8150 9.7441 -0.0891 1299.9164
51.3200 -52.5997 9.0790 10.8096 9.6826 -0.8000 -10.8481
51.3400 -52.6408 8.8897 10.8031 9.7195 0.2625 4236.3975
51.3600 -52.6807 8.6994 10.7981 9.7386 0.0292 1477.1997
51.3800 -52.7201 8.5087 10.7939 9.7506 -0.0549 935.1699
51.4000 -52.7601 8.3178 10.7898 9.8354 0.0386 6454.3311
51.4200 -52.8001 8.1252 10.7865 9.8354 -0.2276 1327.5786
51.4400 -52.8420 7.9330 10.7824 9.7700 0.8000 -225.7621
51.4600 -52.8821 7.7418 10.7798 9.7697 0.3263 2055.9028
51.4800 -52.9209 7.5503 10.7788 9.7526 -0.1117 -780.0671
51.5000 -52.9611 7.3594 10.7772 9.7380 0.3286 1016.2307
51.5200 -52.9997 7.1684 10.7770 9.7818 -0.0809 3593.2065
51.5400 -53.0398 6.9769 10.7764 9.8314 -0.0367 3797.7710
51.5600 -53.0808 6.7846 10.7756 9.8677 -0.0535 2861.0005
51.5800 -53.1228 6.5918 10.7745 9.8779 -0.0410 842.2577
51.6000 -53.1655 6.3989 10.7732 9.9458 0.0447 5189.1436
51.6200 -53.2081 6.2046 10.7724 9.9703 0.2172 3100.5042
51.6400 -53.2494 6.0095 10.7729 9.9714 0.1738 968.4645
51.6600 -53.2896 5.8141 10.7746 9.9113 0.6956 -343.7123
51.6800 -53.3278 5.6195 10.7775 9.9591 0.0048 3514.9810
51.7000 -53.3668 5.4242 10.7802 9.9825 -0.1020 2201.6038
51.7200 -53.4072 5.2286 10.7820 9.9957 -0.1223 1568.5732
51.7400 -53.4488 5.0331 10.7828 10.0121 0.0709 1417.7314
51.7600 -53.4898 4.8371 10.7841 10.0084 0.3142 1702.8899
51.7800 -53.5291 4.6408 10.7866 9.9816 -0.2251 -629.4376
51.8000 -53.5699 4.4454 10.7878 9.9945 0.1622 1773.2402
51.8200 -53.6093 4.2494 10.7900 10.0098 0.1316 1666.3842
51.8400 -53.6476 4.0529 10.7928 10.0327 -0.2089 2951.9097
51.8600 -53.6875 3.8562 10.7944 10.0348 0.0982 489.4702
51.8800 -53.7263 3.6593 10.7965 9.9768 -0.7794 237.6055
51.9000 -53.7666 3.4639 10.7973 9.9250 0.3490 -1662.6545
51.9200 -53.8048 3.2691 10.7992 9.8874 0.4385 -49.0547
51.9400 -53.8410 3.0747 10.8022 9.9012 -0.0804 1336.2107
51.9600 -53.8783 2.8802 10.8043 9.8728 0.3790 284.8555
51.9800 -53.9135 2.6859 10.8075 9.8751 0.3515 2353.2803
52.0000 -53.9470 2.4912 10.8119 9.8753 0.3332 2041.2638
52.0200 -53.9785 2.2962 10.8172 9.8174 0.6172 -657.1627
52.0400 -54.0080 2.1020 10.8237 9.8386 0.1677 2102.6045
52.0600 -54.0362 1.9072 10.8306 9.8558 0.2969 2894.8870
52.0800 -54.0626 1.7117 10.8384 9.8737 0.2524 2513.5225
52.1000 -54.0873 1.5157 10.8469 9.8987 -0.5215 4707.8916
52.1200 -54.1133 1.3194 10.8539 9.8821 0.3174 635.7472
52.1400 -54.1371 1.1232 10.8618 9.8979 0.1433 1508.2157
52.1600 -54.1597 0.9265 10.8698 9.9030 -0.0346 398.3182
52.1800 -54.1829 0.7298 10.8766 9.8604 0.5672 278.4358
52.2000 -54.2038 0.5337 10.8842 9.8036 0.8000 358.6591
52.2200 -54.2222 0.3384 10.8927 9.8351 0.2197 3337.4668
52.2400 -54.2389 0.1424 10.9016 9.8297 0.4854 2470.6643
52.2600 -54.2533 -0.0537 10.9112 9.8344 -0.0516 447.4609
52.2800 -54.2684 -0.2498 10.9194 9.8242 0.8000 3688.3894
52.3000 -54.2812 -0.4459 10.9282 9.8288 -0.3512 2483.6770
52.3200 -54.2950 -0.6420 10.9353 9.8308 0.4826 3113.8953
52.3400 -54.3066 -0.8383 10.9430 9.8305 0.4745 2883.1060
52.3600 -54.3158 -1.0347 10.9514 9.8283 0.1978 749.8369
52.3800 -54.3231 -1.2311 10.9602 9.7919 0.7327 1565.4120
52.4000 -54.3279 -1.4269 10.9696 9.8048 0.0994 1037.9321
52.4200 -54.3318 -1.6229 10.9786 9.7687 0.4283 -33.4331
52.4400 -54.3332 -1.8183 10.9884 9.7643 -0.4332 2305.9692
52.4600 -54.3356 -2.0136 10.9962 9.7337 0.5330 1047.2181
52.4800 -54.3356 -2.2083 11.0047 9.7511 -0.1184 1939.0541
52.5000 -54.3363 -2.4033 11.0115 9.7118 0.8000 1761.7017
52.5200 -54.3345 -2.5975 11.0189 9.6816 0.2110 -1095.0391
52.5400 -54.3307 -2.7911 11.0268 9.6996 0.0409 1365.0437
52.5600 -54.3262 -2.9851 11.0339 9.6914 0.4730 2354.7839
52.5800 -54.3193 -3.1788 11.0417 9.6789 -0.1428 -115.6967
52.6000 -54.3133 -3.3723 11.0478 9.5813 -0.8000 -2662.6672
52.6200 -54.3084 -3.5639 11.0521 9.5678 0.3442 1265.8102
52.6400 -54.3011 -3.7552 11.0570 9.6102 0.3948 5526.2783
52.6600 -54.2915 -3.9472 11.0625 9.6726 0.0365 4755.0996
52.6800 -54.2812 -4.1403 11.0677 9.6763 0.0161 323.6434
52.7000 -54.2702 -4.3336 11.0722 9.5898 -0.7171 -2200.0032
52.7200 -54.2605 -4.5252 11.0750 9.6047 -0.0520 1266.1945
52.7400 -54.2508 -4.7171 11.0769 9.6712 0.0150 5054.7715
52.7600 -54.2401 -4.9103 11.0787 9.6511 0.8000 3084.1794
52.7800 -54.2272 -5.1029 11.0813 9.6703 0.2261 2812.7456
52.8000 -54.2123 -5.2958 11.0846 9.6524 0.5641 2123.9504
52.8200 -54.1954 -5.4881 11.0888 9.6501 0.2826 1583.1736
52.8400 -54.1763 -5.6801 11.0939 9.6009 0.3822 -1282.8369
52.8600 -54.1552 -5.8710 11.0998 9.5780 0.3110 170.2446
52.8800 -54.1321 -6.0612 11.1066 9.5761 0.8000 4212.6826
52.9000 -54.1070 -6.2511 11.1141 9.5340 0.8000 1398.4275
52.9200 -54.0797 -6.4399 11.1226 9.5542 0.0934 1432.7457
52.9400 -54.0518 -6.6290 11.1307 9.6092 0.4148 6319.7925
52.9600 -54.0216 -6.8188 11.1395 9.6004 -0.7065 3306.6960
52.9800 -53.9927 -7.0086 11.1466 9.6470 0.2310 4673.3818
53.0000 -53.9617 -7.1991 11.1542 9.6424 0.6650 3486.0898
53.0200 -53.9285 -7.3891 11.1626 9.7126 -0.0644 5468.5366
53.0400 -53.8957 -7.5805 11.1696 9.7109 0.1968 839.2825
53.0600 -53.8610 -7.7716 11.1770 9.7138 -0.3235 2234.9409
53.0800 -53.8274 -7.9630 11.1827 9.7042 0.4056 1867.1871
53.1000 -53.7916 -8.1537 11.1891 9.6786 0.4073 676.1147
53.1200 -53.7536 -8.3435 11.1963 9.7361 0.2039 5284.9336
53.1400 -53.7136 -8.5341 11.2038 9.7733 -0.0994 3256.3506
53.1600 -53.6741 -8.7255 11.2099 9.7611 0.0726 -766.7977
53.1800 -53.6336 -8.9165 11.2159 9.8049 -0.0088 3330.1838
53.2000 -53.5929 -9.1084 11.2209 9.8442 0.0298 2995.6184
53.2200 -53.5513 -9.3008 11.2256 9.8344 -0.6458 3131.3982
53.2400 -53.5108 -9.4933 11.2285 9.7990 0.0756 -2359.6719
53.2600 -53.4692 -9.6849 11.2316 9.7993 -0.2542 1642.8323
53.2800 -53.4287 -9.8767 11.2331 9.8323 -0.0168 2500.2769
53.3000 -53.3876 -10.0691 11.2342 9.8005 -0.8000 2254.6814
53.3200 -53.3479 -10.2612 11.2336 9.8391 0.0997 3354.1746
53.3400 -53.3064 -10.4536 11.2337 9.8274 -0.0594 -787.5540
53.3600 -53.2651 -10.6458 11.2331 9.8375 0.2274 2150.7551
53.3800 -53.2218 -10.8378 11.2335 9.8678 0.0584 2456.8547
53.4000 -53.1774 -11.0301 11.2342 9.8545 0.5228 2222.8242
53.4200 -53.1312 -11.2217 11.2360 9.8587 -0.2538 1899.0228
53.4400 -53.0864 -11.4137 11.2365 9.9121 -0.0149 4009.5874
53.4600 -53.0413 -11.6068 11.2367 9.8976 0.2914 769.9047
53.4800 -52.9944 -11.7991 11.2379 9.8739 -0.8000 2806.5305
53.5000 -52.9491 -11.9913 11.2379 9.8724 0.5892 3400.2891
53.5200 -52.9020 -12.1831 11.2389 9.8954 -0.2215 3037.3787
53.5400 -52.8563 -12.3756 11.2387 9.8667 0.4516 692.3975
53.5600 -52.8089 -12.5672 11.2396 9.8751 -0.0062 637.7395
53.5800 -52.7615 -12.7589 11.2403 9.8576 0.5402 2009.9872
53.6000 -52.7124 -12.9499 11.2422 9.8617 -0.0740 561.9982
53.6200 -52.6642 -13.1411 11.2433 9.9245 -0.0975 5091.0571
53.6400 -52.6165 -13.3338 11.2436 9.9187 0.2816 1345.5461
53.6600 -52.5672 -13.5259 11.2450 9.9362 0.0023 1310.7146
53.6800 -52.5178 -13.7184 11.2462 9.9659 -0.1061 2673.4629
53.7000 -52.4692 -13.9117 11.2465 9.9029 0.4555 -1880.4993
53.7200 -52.4192 -14.1034 11.2480 9.9271 0.0614 1941.8785
53.7400 -52.3684 -14.2953 11.2499 9.8908 0.4932 361.4501
53.7600 -52.3160 -14.4861 11.2529 9.9466 -0.2087 5352.6167
53.7800 -52.2647 -14.6783 11.2546 9.9685 0.2788 3336.9280
53.8000 -52.2116 -14.8705 11.2575 9.9816 0.0904 1201.6233
53.8200 -52.1576 -15.0627 11.2607 9.9877 -0.4914 3405.3574
53.8400 -52.1051 -15.2554 11.2626 9.9577 0.1430 -1595.2126
53.8600 -52.0513 -15.4472 11.2652 9.9586 0.1053 412.7068
53.8800 -51.9966 -15.6387 11.2683 9.9632 0.3870 2732.8315
53.9000 -51.9400 -15.8297 11.2724 10.0199 -0.0342 4313.4678
53.9200 -51.8836 -16.0221 11.2758 10.0256 0.2183 1631.3640
53.9400 -51.8256 -16.2140 11.2801 10.0234 0.7734 4126.4761
53.9600 -51.7658 -16.4054 11.2854 9.9982 0.2186 -802.6041
53.9800 -51.7045 -16.5958 11.2914 9.9688 0.4725 670.7470
54.0000 -51.6415 -16.7850 11.2985 9.9375 -0.2349 -984.9479
54.0200 -51.5799 -16.9740 11.3040 9.9834 -0.2018 4584.4438
54.0400 -51.5193 -17.1642 11.3080 9.9644 0.0943 -1146.9331
54.0600 -51.4577 -17.3538 11.3123 9.9725 -0.2347 2059.4209
54.0800 -51.3973 -17.5439 11.3151 9.9303 -0.4745 -163.3464
54.1000 -51.3384 -17.7336 11.3162 9.9493 -0.0233 1454.1394
54.1200 -51.2793 -17.9236 11.3170 9.9407 0.3516 1604.3629
54.1400 -51.2183 -18.1128 11.3187 9.9490 0.0353 693.6030
54.1600 -51.1565 -18.3020 11.3205 9.9182 -0.3722 76.8050
54.1800 -51.0964 -18.4911 11.3208 9.8978 -0.4924 1543.1460
54.2000 -51.0378 -18.6802 11.3196 9.8564 -0.3426 -950.5779
54.2200 -50.9810 -18.8691 11.3170 9.7847 0.5685 -1959.1000
54.2400 -50.9228 -19.0559 11.3155 9.7884 -0.4070 2786.7578
54.2600 -50.8661 -19.2434 11.3127 9.7920 0.2349 1701.7306
54.2800 -50.8077 -19.4304 11.3110 9.8271 -0.0236 2608.6733
54.3000 -50.7490 -19.6180 11.3094 9.8276 -0.3810 2412.6433
54.3200 -50.6920 -19.8061 11.3065 9.8003 -0.2009 -1036.0061
54.3400 -50.6366 -19.9942 11.3026 9.8245 -0.0842 1888.0698
54.3600 -50.5815 -20.1828 11.2985 9.8447 -0.0023 1438.8616
54.3800 -50.5258 -20.3717 11.2948 9.8707 -0.0593 1966.1704
54.4000 -50.4704 -20.5612 11.2911 9.8742 0.2677 1917.4700
54.4200 -50.4135 -20.7503 11.2888 9.8866 -0.0872 1181.8419
54.4400 -50.3575 -20.9399 11.2861 9.8973 -0.0368 813.3753
54.4600 -50.3017 -21.1299 11.2834 9.9131 0.1236 1782.2080
54.4800 -50.2448 -21.3198 11.2819 9.8793 0.3923 -36.2134
54.5000 -50.1866 -21.5086 11.2818 9.8357 0.6297 580.9420
54.5200 -50.1271 -21.6962 11.2830 9.8724 -0.1243 3352.5149
54.5400 -50.0689 -21.8849 11.2835 9.8426 0.7815 2293.2190
54.5600 -50.0092 -22.0725 11.2853 9.8472 -0.3409 2472.7561
54.5800 -49.9513 -22.2607 11.2859 9.8405 -0.1512 286.7469
54.6000 -49.8948 -22.4493 11.2856 9.8070 0.2796 -746.7364
54.6200 -49.8369 -22.6367 11.2865 9.8263 0.3652 3684.5452
54.6400 -49.7773 -22.8240 11.2887 9.8304 0.1789 1166.2766
54.6600 -49.7165 -23.0110 11.2918 9.8394 0.2277 1886.6602
54.6800 -49.6541 -23.1977 11.2960 9.8480 0.2389 1892.6680
54.7000 -49.5902 -23.3841 11.3012 9.8391 0.3442 1374.6788
54.7200 -49.5246 -23.5697 11.3075 9.8417 0.2193 1113.6967
54.7400 -49.4575 -23.7549 11.3146 9.8647 0.0221 1485.5466
54.7600 -49.3908 -23.9407 11.3210 9.8588 0.1295 -217.3552
54.7800 -49.3231 -24.1259 11.3277 9.8428 0.3612 956.7402
54.8000 -49.2536 -24.3102 11.3353 9.8041 0.7790 1504.3073
54.8200 -49.1824 -24.4930 11.3439 9.7739 0.4258 234.4681
54.8400 -49.1094 -24.6745 11.3533 9.8100 -0.0748 2862.1606
54.8600 -49.0371 -24.8569 11.3614 9.8413 0.2114 3244.0552
54.8800 -48.9629 -25.0392 11.3699 9.7696 0.8000 -826.2740
54.9000 -48.8871 -25.2194 11.3792 9.8130 0.3732 5265.4624
54.9200 -48.8091 -25.3995 11.3892 9.8207 0.1955 1185.9583
54.9400 -48.7295 -25.5792 11.3995 9.8261 0.3809 2590.7090
54.9600 -48.6477 -25.7579 11.4104 9.7990 0.5751 1302.0549
54.9800 -48.5640 -25.9352 11.4220 9.8612 0.0117 4402.5527
55.0000 -48.4800 -26.1137 11.4324 9.8653 0.2530 1574.3750
55.0200 -48.3940 -26.2913 11.4431 9.8795 0.1158 1142.3418
55.0400 -48.3069 -26.4686 11.4536 9.8522 0.8000 2490.5532
55.0600 -48.2178 -26.6444 11.4646 9.8166 0.6431 1145.6161
55.0800 -48.1268 -26.8184 11.4762 9.8358 0.0769 1305.1602
55.1000 -48.0351 -26.9924 11.4870 9.8340 -0.2975 1729.2085
55.1200 -47.9441 -27.1668 11.4958 9.8342 0.2854 1820.2374
55.1400 -47.8510 -27.3401 11.5051 9.7797 0.8000 644.2529
55.1600 -47.7562 -27.5112 11.5150 9.7798 0.2871 1756.5935
55.1800 -47.6593 -27.6810 11.5253 9.7911 0.1273 1206.3340
55.2000 -47.5609 -27.8504 11.5353 9.7556 0.1940 -1731.1823
55.2200 -47.4611 -28.0180 11.5456 9.7995 0.1574 3895.4126
55.2400 -47.3593 -28.1855 11.5558 9.8074 0.2602 2109.7244
55.2600 -47.2554 -28.3519 11.5664 9.8146 0.4800 3462.4575
55.2800 -47.1493 -28.5170 11.5775 9.8114 0.2390 1035.1514
55.3000 -47.0413 -28.6809 11.5888 9.8209 -0.1813 1829.0974
55.3200 -46.9339 -28.8453 11.5982 9.7749 0.5241 -74.6118
55.3400 -46.8248 -29.0076 11.6080 9.7540 0.4501 1340.0199
55.3600 -46.7139 -29.1680 11.6183 9.7731 0.1298 1879.6064
55.3800 -46.6013 -29.3278 11.6285 9.7841 0.1317 1312.0823
55.4000 -46.4872 -29.4868 11.6384 9.8347 0.0040 3863.3105
55.4200 -46.3722 -29.6465 11.6472 9.8143 0.3958 1102.8540
55.4400 -46.2554 -29.8042 11.6565 9.7963 0.4221 1411.6353
55.4600 -46.1368 -29.9602 11.6663 9.7508 0.8000 1327.1694
55.4800 -46.0167 -30.1138 11.6765 9.7779 0.0844 2202.9946
55.5000 -45.8952 -30.2671 11.6862 9.7505 0.4733 994.4463
55.5200 -45.7721 -30.4184 11.6965 9.7576 -0.5487 3849.8145
55.5400 -45.6496 -30.5703 11.7047 9.7983 0.0739 3335.2578
55.5600 -45.5254 -30.7220 11.7126 9.7966 0.1110 379.0138
55.5800 -45.3999 -30.8725 11.7204 9.7999 0.2080 1519.9821
55.6000 -45.2726 -31.0216 11.7284 9.7562 0.2259 -1892.9783
55.6200 -45.1441 -31.1685 11.7369 9.7321 0.0906 -1512.9548
55.6400 -45.0149 -31.3140 11.7451 9.7666 0.1557 3356.5728
55.6600 -44.8838 -31.4588 11.7534 9.7438 -0.0242 -1569.4670
55.6800 -44.7529 -31.6033 11.7604 9.7372 0.2146 833.5264
55.7000 -44.6203 -31.7460 11.7679 9.7115 0.8000 2747.3933
55.7200 -44.4864 -31.8867 11.7759 9.6996 0.3895 1641.1951
55.7400 -44.3508 -32.0255 11.7844 9.7020 -0.1040 737.4231
55.7600 -44.2156 -32.1647 11.7913 9.6693 -0.4769 642.6979
55.7800 -44.0816 -32.3042 11.7963 9.7308 0.0737 4938.4355
55.8000 -43.9456 -32.4435 11.8012 9.7275 0.0222 -128.6207
55.8200 -43.8089 -32.5821 11.8057 9.7683 -0.0998 3525.5977
55.8400 -43.6719 -32.7215 11.8088 9.7399 -0.1066 -1666.4969
55.8600 -43.5355 -32.8608 11.8107 9.7328 -0.1517 195.4226
55.8800 -43.3997 -33.0004 11.8111 9.7766 0.0051 3309.3262
55.9000 -43.2624 -33.1399 11.8115 9.7934 -0.1286 1732.8911
55.9200 -43.1253 -33.2799 11.8108 9.8104 0.3949 3671.7659
55.9400 -42.9864 -33.4187 11.8108 9.7290 -0.8000 -1443.4595
55.9600 -42.8497 -33.5574 11.8093 9.7294 -0.2036 1034.3730
55.9800 -42.7137 -33.6968 11.8066 9.7341 0.3194 2289.2861
56.0000 -42.5763 -33.8348 11.8048 9.7437 0.0740 994.9297
56.0200 -42.4379 -33.9720 11.8037 9.7629 -0.1375 1987.2130
56.0400 -42.2999 -34.1102 11.8017 9.7934 0.0842 2622.0007
56.0600 -42.1606 -34.2479 11.8004 9.7949 0.1591 974.5221
56.0800 -42.0201 -34.3845 11.8001 9.8399 0.0973 3759.4309
56.1000 -41.8783 -34.5210 11.8005 9.8582 -0.0796 1629.3754
56.1200 -41.7368 -34.6583 11.8003 9.8756 -0.0449 1385.6533
56.1400 -41.5954 -34.7961 11.7997 9.9010 0.1065 2352.0107
56.1600 -41.4527 -34.9335 11.7999 9.9158 0.5578 4375.6548
56.1800 -41.3087 -35.0699 11.8012 9.9470 -0.0518 2482.1523
56.2000 -41.1648 -35.2072 11.8020 9.9698 -0.5836 5029.7251
56.2200 -41.0216 -35.3460 11.8016 10.0031 -0.0113 2500.6621
56.2400 -40.8780 -35.4852 11.8011 10.0121 -0.3536 2884.1411
56.2600 -40.7354 -35.6258 11.7994 9.9976 -0.0558 -1021.5880
56.2800 -40.5933 -35.7665 11.7974 9.9940 -0.1004 18.5082
56.3000 -40.4518 -35.9077 11.7948 9.9663 -0.3804 314.7246
56.3200 -40.3120 -36.0499 11.7910 9.9821 -0.1275 1547.4780
56.3400 -40.1726 -36.1929 11.7867 9.9986 -0.1759 1952.5962
56.3600 -40.0340 -36.3371 11.7816 10.0337 0.0356 2665.7834
56.3800 -39.8943 -36.4812 11.7773 9.9926 0.8000 1522.5668
56.4000 -39.7541 -36.6236 11.7745 10.0054 0.0910 1327.3823
56.4200 -39.6131 -36.7656 11.7726 10.0082 0.3766 2577.9167
56.4400 -39.4710 -36.9066 11.7722 10.0190 0.2425 2265.9578
56.4600 -39.3277 -37.0467 11.7731 10.0382 -0.0171 1458.2595
56.4800 -39.1846 -37.1876 11.7738 10.0589 0.1979 2616.1851
56.5000 -39.0403 -37.3279 11.7757 10.0820 0.0628 1792.9384
56.5200 -38.8955 -37.4683 11.7779 10.0257 0.5098 -1077.8013
56.5400 -38.7503 -37.6066 11.7814 10.0276 -0.1098 635.3770
56.5600 -38.6061 -37.7460 11.7840 10.0152 -0.1809 109.5771
56.5800 -38.4631 -37.8863 11.7854 10.0472 -0.0726 2642.6001
56.6000 -38.3203 -38.0277 11.7860 10.0467 0.0698 157.4357
56.6200 -38.1770 -38.1685 11.7872 10.0753 -0.1050 2584.9294
56.6400 -38.0340 -38.3105 11.7874 10.0796 0.4031 2827.3733
56.6600 -37.8896 -38.4512 11.7889 10.0421 -0.8000 1824.4387
56.6800 -37.7470 -38.5927 11.7890 10.0220 0.2056 -299.1757
56.7000 -37.6036 -38.7327 11.7902 10.0016 -0.3025 403.1307
56.7200 -37.4616 -38.8735 11.7902 9.9818 0.1430 -775.4556
56.7400 -37.3189 -39.0131 11.7910 9.9567 -0.8000 2707.3740
56.7600 -37.1777 -39.1536 11.7905 9.9663 0.2400 2187.6284
56.7800 -37.0352 -39.2929 11.7912 9.9596 -0.4803 2467.7473
56.8000 -36.8939 -39.4334 11.7906 9.9781 -0.0853 1641.0062
56.8200 -36.7529 -39.5747 11.7894 10.0093 0.0043 2332.0449
56.8400 -36.6113 -39.7162 11.7884 9.9623 -0.5507 -106.1741
56.8600 -36.4716 -39.8582 11.7861 9.9513 0.2677 856.1653
56.8800 -36.3308 -39.9989 11.7850 9.9413 0.2990 1153.0084
56.9000 -36.1890 -40.1383 11.7853 9.9167 -0.3841 601.5792
56.9200 -36.0488 -40.2786 11.7843 9.8764 -0.4891 46.5443
56.9400 -35.9104 -40.4195 11.7821 9.8895 -0.1037 1290.0803
56.9600 -35.7725 -40.5613 11.7794 9.8154 -0.8000 -905.0463
56.9800 -35.6369 -40.7033 11.7754 9.8598 0.0136 3300.9600
57.0000 -35.5003 -40.8456 11.7721 9.8262 0.8000 2074.8682
